No,Time,Source,Destination,Protocol,Length,Info
222,5.413507,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.193? Tell 192.168.137.48
223,5.423503,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.224? Tell 192.168.137.48
224,5.433851,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.129? Tell 192.168.137.48
225,5.444284,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.154? Tell 192.168.137.48
226,5.454168,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.67? Tell 192.168.137.48
227,5.464439,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.158? Tell 192.168.137.48
228,5.478466,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.34? Tell 192.168.137.48
229,5.485259,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.23? Tell 192.168.137.48
230,5.495012,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.140? Tell 192.168.137.48
231,5.505282,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.12? Tell 192.168.137.48
232,5.515308,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.229? Tell 192.168.137.48
233,5.5227,10.0.0.3,10.0.0.254,MQTT,84,Publish Message [airflow_data]
234,5.522757,10.0.0.254,10.0.0.3,TCP,66,1883  >  44003 [ACK] Seq=1 Ack=109 Win=64 Len=0 TSval=453417514 TSecr=2761889112
235,5.522829,fe80::7535:5def:12bf:2d24,ff02::1:2,DHCPv6,157,Solicit XID: 0x1c19d4 CID: 000100012abfd970d481d7e42ceb 
236,5.523145,10.0.0.12,10.0.0.254,MQTT,85,Publish Message [pulse_ox_data]
237,5.523239,10.0.0.254,10.0.0.12,TCP,66,1883  >  38083 [ACK] Seq=1 Ack=115 Win=64 Len=0 TSval=1129663416 TSecr=2242285350
238,5.523248,10.0.0.7,10.0.0.254,MQTT,111,"Publish Message [heart_rate_data], Publish Message [oxygen_level_data]"
239,5.523269,10.0.0.254,10.0.0.7,TCP,66,1883  >  37873 [ACK] Seq=1 Ack=268 Win=64 Len=0 TSval=1797748893 TSecr=2022858995
240,5.523487,10.0.0.7,10.0.0.254,MQTT,111,"Publish Message [heart_rate_data], Publish Message [oxygen_level_data]"
241,5.523506,10.0.0.254,10.0.0.7,TCP,66,1883  >  43517 [ACK] Seq=1 Ack=269 Win=64 Len=0 TSval=1797748894 TSecr=2022858995
242,5.523514,10.0.0.12,10.0.0.254,MQTT,85,Publish Message [pulse_ox_data]
243,5.523591,10.0.0.254,10.0.0.12,TCP,66,1883  >  44659 [ACK] Seq=1 Ack=115 Win=64 Len=0 TSval=1129663417 TSecr=2242285350
244,5.523876,10.0.0.3,10.0.0.254,MQTT,83,Publish Message [airflow_data]
245,5.523957,10.0.0.254,10.0.0.3,TCP,66,1883  >  35679 [ACK] Seq=1 Ack=108 Win=64 Len=0 TSval=453417515 TSecr=2761889112
246,5.525475,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.220? Tell 192.168.137.48
247,5.535723,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.217? Tell 192.168.137.48
248,5.545453,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.172? Tell 192.168.137.48
249,5.556044,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.225? Tell 192.168.137.48
250,5.566191,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.153? Tell 192.168.137.48
251,5.580796,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.250? Tell 192.168.137.48
252,5.586391,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.147? Tell 192.168.137.48
253,5.596718,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.145? Tell 192.168.137.48
254,5.606795,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.115? Tell 192.168.137.48
255,5.616993,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.194? Tell 192.168.137.48
256,5.620462,ASIXElectron_23:55:40,VMware_b9:07:00,ARP,42,Who has 10.0.0.2? Tell 10.0.0.254
257,5.621892,VMware_b9:07:00,ASIXElectron_23:55:40,ARP,60,10.0.0.2 is at 00:0c:29:b9:07:00
258,5.627167,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.109? Tell 192.168.137.48
259,5.637368,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.97? Tell 192.168.137.48
260,5.647521,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.77? Tell 192.168.137.48
261,5.657661,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.74? Tell 192.168.137.48
262,5.667914,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.251? Tell 192.168.137.48
263,5.682112,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.176? Tell 192.168.137.48
264,5.688251,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.126? Tell 192.168.137.48
265,5.698517,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.107? Tell 192.168.137.48
266,5.708643,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.73? Tell 192.168.137.48
267,5.718595,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.58? Tell 192.168.137.48
268,5.729213,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.55? Tell 192.168.137.48
269,5.739408,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.49? Tell 192.168.137.48
270,5.749202,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.39? Tell 192.168.137.48
271,5.759728,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.246? Tell 192.168.137.48
272,5.769987,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.232? Tell 192.168.137.48
273,5.770438,TuyaSmart_e1:9e:58,RaspberryPiT_dc:27:d5,ARP,60,192.168.137.140 is at fc:67:1f:e1:9e:58
274,5.786563,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.190? Tell 192.168.137.48
275,5.789934,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.178? Tell 192.168.137.48
276,5.800438,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.166? Tell 192.168.137.48
277,5.810605,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.148? Tell 192.168.137.48
278,5.820697,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.245? Tell 192.168.137.48
279,5.83057,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.136? Tell 192.168.137.48
280,5.840903,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.106? Tell 192.168.137.48
281,5.851789,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.100? Tell 192.168.137.48
282,5.861616,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.150? Tell 192.168.137.48
283,5.871781,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.143? Tell 192.168.137.48
284,5.888243,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.78? Tell 192.168.137.48
285,5.891978,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.212? Tell 192.168.137.48
286,5.902231,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.103? Tell 192.168.137.48
287,5.912374,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.64? Tell 192.168.137.48
288,5.922485,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.60? Tell 192.168.137.48
289,5.932741,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.233? Tell 192.168.137.48
290,5.942838,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.228? Tell 192.168.137.48
291,5.95421,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.253? Tell 192.168.137.48
292,5.96328,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.235? Tell 192.168.137.48
293,5.973359,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.204? Tell 192.168.137.48
294,5.985593,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.241? Tell 192.168.137.48
295,5.993786,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.227? Tell 192.168.137.48
296,6.003861,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.221? Tell 192.168.137.48
297,6.006524,TPLink_e2:06:4a,RaspberryPiT_dc:27:d5,ARP,60,192.168.137.245 is at 30:de:4b:e2:06:4a
298,6.014181,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.175? Tell 192.168.137.48
299,6.024294,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.169? Tell 192.168.137.48
300,6.035191,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.117? Tell 192.168.137.48
301,6.044759,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.113? Tell 192.168.137.48
302,6.056538,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.88? Tell 192.168.137.48
303,6.065154,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.255? Tell 192.168.137.48
304,6.07525,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.197? Tell 192.168.137.48
305,6.089543,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.134? Tell 192.168.137.48
306,6.095643,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.128? Tell 192.168.137.48
307,6.105781,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.207? Tell 192.168.137.48
308,6.116734,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.152? Tell 192.168.137.48
309,6.126067,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.99? Tell 192.168.137.48
310,6.138386,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.85? Tell 192.168.137.48
311,6.146511,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.180? Tell 192.168.137.48
312,6.16239,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.213? Tell 192.168.137.48
313,6.178685,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.205? Tell 192.168.137.48
314,6.17869,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.56? Tell 192.168.137.48
315,6.184216,TuyaSmart_f7:cb:07,RaspberryPiT_dc:27:d5,ARP,60,192.168.137.233 is at fc:67:1f:f7:cb:07
316,6.195974,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.50? Tell 192.168.137.48
317,6.19737,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.210? Tell 192.168.137.48
318,6.207543,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.46? Tell 192.168.137.48
319,6.21779,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.183? Tell 192.168.137.48
320,6.228005,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.92? Tell 192.168.137.48
321,6.239831,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.37? Tell 192.168.137.48
322,6.248378,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.102? Tell 192.168.137.48
323,6.258497,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.179? Tell 192.168.137.48
324,6.268311,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.127? Tell 192.168.137.48
325,6.279025,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.33? Tell 192.168.137.48
326,6.282881,AmazonTechno_16:40:3b,RaspberryPiT_dc:27:d5,ARP,60,192.168.137.221 is at 90:11:95:16:40:3b
327,6.297647,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.40? Tell 192.168.137.48
328,6.299561,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.28? Tell 192.168.137.48
329,6.309744,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.177? Tell 192.168.137.48
330,6.321754,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.89? Tell 192.168.137.48
331,6.32986,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.146? Tell 192.168.137.48
332,6.341338,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.45? Tell 192.168.137.48
333,6.350688,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.25? Tell 192.168.137.48
334,6.360513,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.104? Tell 192.168.137.48
335,6.371025,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.186? Tell 192.168.137.48
336,6.381032,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.149? Tell 192.168.137.48
337,6.391243,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.20? Tell 192.168.137.48
338,6.401496,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.105? Tell 192.168.137.48
339,6.411861,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.53? Tell 192.168.137.48
340,6.421785,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.80? Tell 192.168.137.48
341,6.432356,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.27? Tell 192.168.137.48
342,6.443392,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.52? Tell 192.168.137.48
343,6.453597,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.19? Tell 192.168.137.48
344,6.46293,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.17? Tell 192.168.137.48
345,6.473036,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.3? Tell 192.168.137.48
346,6.483233,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.10? Tell 192.168.137.48
347,6.493328,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.35? Tell 192.168.137.48
348,6.503537,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.192? Tell 192.168.137.48
349,6.513804,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.18? Tell 192.168.137.48
350,6.520025,10.0.0.3,10.0.0.254,MQTT,83,Publish Message [airflow_data]
351,6.520136,10.0.0.254,10.0.0.3,TCP,66,1883  >  44003 [ACK] Seq=1 Ack=126 Win=64 Len=0 TSval=453418511 TSecr=2761890109
352,6.520256,10.0.0.7,10.0.0.254,MQTT,111,"Publish Message [heart_rate_data], Publish Message [oxygen_level_data]"
353,6.520282,10.0.0.254,10.0.0.7,TCP,66,1883  >  43517 [ACK] Seq=1 Ack=314 Win=64 Len=0 TSval=1797749890 TSecr=2022859992
354,6.520294,10.0.0.9,10.0.0.254,MQTT,91,Publish Message [blood_glucose_data]
355,6.520327,10.0.0.254,10.0.0.9,TCP,66,1883  >  35905 [ACK] Seq=1 Ack=50 Win=64 Len=0 TSval=1976597871 TSecr=410626825
356,6.520335,10.0.0.3,10.0.0.254,MQTT,84,Publish Message [airflow_data]
357,6.520351,10.0.0.254,10.0.0.3,TCP,66,1883  >  35679 [ACK] Seq=1 Ack=126 Win=64 Len=0 TSval=453418512 TSecr=2761890109
358,6.520357,10.0.0.7,10.0.0.254,MQTT,111,"Publish Message [heart_rate_data], Publish Message [oxygen_level_data]"
359,6.520369,10.0.0.254,10.0.0.7,TCP,66,1883  >  37873 [ACK] Seq=1 Ack=313 Win=64 Len=0 TSval=1797749891 TSecr=2022859992
360,6.520655,10.0.0.9,10.0.0.254,MQTT,91,Publish Message [blood_glucose_data]
361,6.520693,10.0.0.254,10.0.0.9,TCP,66,1883  >  45455 [ACK] Seq=1 Ack=51 Win=64 Len=0 TSval=1976597871 TSecr=410626825
362,6.520705,10.0.0.6,10.0.0.254,MQTT,80,Publish Message [uric_data]
363,6.520727,10.0.0.254,10.0.0.6,TCP,66,1883  >  35017 [ACK] Seq=1 Ack=15 Win=64 Len=0 TSval=2348797938 TSecr=3315501046
364,6.520735,10.0.0.12,10.0.0.254,MQTT,85,Publish Message [pulse_ox_data]
365,6.520756,10.0.0.254,10.0.0.12,TCP,66,1883  >  38083 [ACK] Seq=1 Ack=134 Win=64 Len=0 TSval=1129664414 TSecr=2242286347
366,6.520765,10.0.0.8,10.0.0.254,MQTT,83,Publish Message [weight_data]
367,6.52078,10.0.0.254,10.0.0.8,TCP,66,1883  >  43951 [ACK] Seq=1 Ack=36 Win=64 Len=0 TSval=1369560872 TSecr=3316910931
368,6.521027,10.0.0.8,10.0.0.254,MQTT,84,Publish Message [weight_data]
369,6.521071,10.0.0.254,10.0.0.8,TCP,66,1883  >  43083 [ACK] Seq=1 Ack=37 Win=64 Len=0 TSval=1369560872 TSecr=3316910931
370,6.521079,10.0.0.12,10.0.0.254,MQTT,85,Publish Message [pulse_ox_data]
371,6.521098,10.0.0.254,10.0.0.12,TCP,66,1883  >  44659 [ACK] Seq=1 Ack=134 Win=64 Len=0 TSval=1129664414 TSecr=2242286348
372,6.521107,10.0.0.6,10.0.0.254,MQTT,80,Publish Message [uric_data]
373,6.521124,10.0.0.254,10.0.0.6,TCP,66,1883  >  44133 [ACK] Seq=1 Ack=15 Win=64 Len=0 TSval=2348797938 TSecr=3315501047
374,6.52692,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.43? Tell 192.168.137.48
375,6.534113,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.22? Tell 192.168.137.48
376,6.544373,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.2? Tell 192.168.137.48
377,6.547366,PlugableTech_dd:1e:39,Intel_cb:17:60,ARP,60,192.168.137.1 is at 8c:ae:4c:dd:1e:39
378,6.554542,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.59? Tell 192.168.137.48
379,6.558067,8.8.8.8,192.168.137.250,DNS,233,Standard query response 0x252b A connectivity-check.ubuntu.com A 91.189.91.49 A 185.125.190.49 A 185.125.190.18 A 185.125.190.17 A 185.125.190.48 A 34.122.121.32 A 35.224.170.84 A 91.189.91.48 A 35.232.111.17
380,6.558071,8.8.8.8,192.168.137.250,DNS,257,Standard query response 0xa83f AAAA connectivity-check.ubuntu.com AAAA 2620:2d:4000:1::2a AAAA 2620:2d:4000:1::2b AAAA 2620:2d:4000:1::23 AAAA 2001:67c:1562::23 AAAA 2620:2d:4000:1::22 AAAA 2001:67c:1562::24
381,6.564755,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.138? Tell 192.168.137.48
382,6.575041,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.203? Tell 192.168.137.48
383,6.585267,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.199? Tell 192.168.137.48
384,6.59552,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.66? Tell 192.168.137.48
385,6.605679,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.244? Tell 192.168.137.48
386,6.615882,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.187? Tell 192.168.137.48
387,6.625942,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.182? Tell 192.168.137.48
388,6.636276,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.243? Tell 192.168.137.48
389,6.644455,ASIXElectron_23:55:40,VMware_b9:07:f6,ARP,42,Who has 10.0.0.8? Tell 10.0.0.254
390,6.644467,ASIXElectron_23:55:40,VMware_b9:07:f6,ARP,42,Who has 10.0.0.9? Tell 10.0.0.254
391,6.646056,VMware_b9:07:f6,ASIXElectron_23:55:40,ARP,60,10.0.0.8 is at 00:0c:29:b9:07:f6
392,6.646181,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.163? Tell 192.168.137.48
393,6.646398,VMware_b9:07:f6,ASIXElectron_23:55:40,ARP,60,10.0.0.9 is at 00:0c:29:b9:07:f6
394,6.656583,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.222? Tell 192.168.137.48
395,6.666873,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.94? Tell 192.168.137.48
396,6.677077,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.216? Tell 192.168.137.48
397,6.687116,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.237? Tell 192.168.137.48
398,6.688215,AltoBeam_c9:79:ff,RaspberryPiT_dc:27:d5,ARP,60,192.168.137.105 is at f4:b1:9c:c9:79:ff
399,6.697499,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.111? Tell 192.168.137.48
400,6.707752,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.118? Tell 192.168.137.48
401,6.71636,192.168.137.250,8.8.8.8,DNS,89,Standard query 0xa83f AAAA connectivity-check.ubuntu.com
402,6.71636,192.168.137.250,8.8.8.8,DNS,89,Standard query 0x252b A connectivity-check.ubuntu.com
403,6.717451,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.82? Tell 192.168.137.48
404,6.728072,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.30? Tell 192.168.137.48
405,6.732299,Intel_cb:17:60,PlugableTech_dd:1e:39,ARP,60,Who has 192.168.137.1? Tell 192.168.137.250
406,6.739378,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.223? Tell 192.168.137.48
407,6.748192,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.112? Tell 192.168.137.48
408,6.758876,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.75? Tell 192.168.137.48
409,6.768727,RaspberryPiT_dc:27:d5,Broadcast,ARP,60,Who has 192.168.137.38? Tell 192.168.137.48
410,7.146359,34.173.20.6,192.168.137.174,TCP,66,443  >  59984 [ACK] Seq=1 Ack=1 Win=331 Len=0 TSval=2924191992 TSecr=119393
411,7.283073,192.168.137.174,34.173.20.6,TCP,66,59984  >  443 [ACK] Seq=0 Ack=1 Win=317 Len=0 TSval=130660 TSecr=2924176943
412,7.52001,10.0.0.3,10.0.0.254,MQTT,84,Publish Message [airflow_data]
413,7.520074,10.0.0.254,10.0.0.3,TCP,66,1883  >  44003 [ACK] Seq=1 Ack=144 Win=64 Len=0 TSval=453419511 TSecr=2761891109
414,7.520108,10.0.0.12,10.0.0.254,MQTT,85,Publish Message [pulse_ox_data]
415,7.520124,10.0.0.254,10.0.0.12,TCP,66,1883  >  38083 [ACK] Seq=1 Ack=153 Win=64 Len=0 TSval=1129665413 TSecr=2242287347
416,7.520129,10.0.0.3,10.0.0.254,MQTT,84,Publish Message [airflow_data]
417,7.520138,10.0.0.254,10.0.0.3,TCP,66,1883  >  35679 [ACK] Seq=1 Ack=144 Win=64 Len=0 TSval=453419511 TSecr=2761891109
418,7.520513,10.0.0.12,10.0.0.254,MQTT,85,Publish Message [pulse_ox_data]
419,7.520538,10.0.0.254,10.0.0.12,TCP,66,1883  >  44659 [ACK] Seq=1 Ack=153 Win=64 Len=0 TSval=1129665414 TSecr=2242287347
420,7.52083,10.0.0.7,10.0.0.254,MQTT,111,"Publish Message [heart_rate_data], Publish Message [oxygen_level_data]"
421,7.520913,10.0.0.254,10.0.0.7,TCP,66,1883  >  43517 [ACK] Seq=1 Ack=359 Win=64 Len=0 TSval=1797750891 TSecr=2022860992
422,7.520928,10.0.0.7,10.0.0.254,MQTT,110,"Publish Message [heart_rate_data], Publish Message [oxygen_level_data]"
423,7.520942,10.0.0.254,10.0.0.7,TCP,66,1883  >  37873 [ACK] Seq=1 Ack=357 Win=64 Len=0 TSval=1797750891 TSecr=2022860992
424,7.520947,10.0.0.14,10.0.0.254,MQTT,88,Publish Message [spirometer_data]
425,7.520956,10.0.0.254,10.0.0.14,TCP,66,1883  >  43379 [ACK] Seq=1 Ack=67 Win=64 Len=0 TSval=1132867990 TSecr=1031101008
426,7.521188,10.0.0.14,10.0.0.254,MQTT,88,Publish Message [spirometer_data]
427,7.521224,10.0.0.254,10.0.0.14,TCP,66,1883  >  36405 [ACK] Seq=1 Ack=67 Win=64 Len=0 TSval=1132867990 TSecr=1031101008
428,7.589819,192.168.137.132,255.255.255.255,UDP,933,35718  >  29810 Len=891
429,8.40034,192.168.137.245,255.255.255.255,UDP,929,34760  >  29810 Len=887
430,8.46036,192.168.137.233,255.255.255.255,UDP,214,51259  >  6667 Len=172
431,8.518665,10.0.0.3,10.0.0.254,MQTT,84,Publish Message [airflow_data]
432,8.518718,10.0.0.254,10.0.0.3,TCP,66,1883  >  44003 [ACK] Seq=1 Ack=162 Win=64 Len=0 TSval=453420510 TSecr=2761892108
433,8.519109,10.0.0.7,10.0.0.254,MQTT,111,"Publish Message [heart_rate_data], Publish Message [oxygen_level_data]"
434,8.51919,10.0.0.254,10.0.0.7,TCP,66,1883  >  43517 [ACK] Seq=1 Ack=404 Win=64 Len=0 TSval=1797751889 TSecr=2022861991
435,8.519202,10.0.0.2,10.0.0.254,MQTT,88,Publish Message [temperature_data]
436,8.519219,10.0.0.254,10.0.0.2,TCP,66,1883  >  36947 [ACK] Seq=1 Ack=67 Win=64 Len=0 TSval=2656643403 TSecr=935798030
437,8.519226,10.0.0.7,10.0.0.254,MQTT,111,"Publish Message [heart_rate_data], Publish Message [oxygen_level_data]"
438,8.519237,10.0.0.254,10.0.0.7,TCP,66,1883  >  37873 [ACK] Seq=1 Ack=402 Win=64 Len=0 TSval=1797751889 TSecr=2022861991
439,8.519241,10.0.0.2,10.0.0.254,MQTT,88,Publish Message [temperature_data]
440,8.519272,10.0.0.254,10.0.0.2,TCP,66,1883  >  43871 [ACK] Seq=1 Ack=67 Win=64 Len=0 TSval=2656643403 TSecr=935798030
441,8.519277,10.0.0.3,10.0.0.254,MQTT,84,Publish Message [airflow_data]
442,8.519287,10.0.0.254,10.0.0.3,TCP,66,1883  >  35679 [ACK] Seq=1 Ack=162 Win=64 Len=0 TSval=453420510 TSecr=2761892108
443,8.519292,10.0.0.12,10.0.0.254,MQTT,85,Publish Message [pulse_ox_data]
